Tweet,Score,Sentiment
b'Tweet b RT xe2 x80 x9cThat xe2 x80 x99s why she lost She doesn xe2 x80 x99t get it She never did xe2 x80 x9d xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 Love his candor via Score None Sentiment None',0.5,Positive
b'Tweet b RT Asked about Hillary Clinton s comment that Brett Kavanaugh s swearing in ceremony last night was a political rally Pr xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT No one who worked in the Trump White House should ever eat a meal in public in peace again Score None Sentiment None',0.0,Neutral
b'Tweet b RT Donald J Trump 45 following through on Top Platform Promise to Build the Wall via Bill Sponsored by nKevin McCarthy xf0 x9f x91 x8f xf0 x9f x91 x8f xf0 x9f x91 x8f xf0 x9f x91 x8f nEx xe2 x80 xa6 Score None Sentiment None',0.25,Positive
b'Tweet b Trump Train Says the down state slug Score None Sentiment None',-0.15555555555555559,Negative
b'Tweet b RT Let s say that I like Taylor s music about 25 less now Pres Trump jokes following Taylor Swift s endorsement of Democratic Te xe2 x80 xa6 Score None Sentiment None',-0.08333333333333333,Negative
b'Tweet b RT Hilarious Tough as Texas ad absolutely destroys wimpy Ted Cruz for kissing Donald Trump s ass Score None Sentiment None',0.1037037037037037,Positive
b'Tweet b RT As Trump tweets this morning again claiming anti Kavanaugh protesters were paid it s a good time to remind that Trump s xe2 x80 xa6 Score None Sentiment None',0.7,Positive
b'Tweet b Let me put it this way everything you prayed and hoped the clinton campiagn did xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT I am such a lucky girl to have been able to lead the state that raised me and to serve a country I love so very xe2 x80 xa6 Score None Sentiment None',0.30666666666666664,Positive
b'Tweet b RT I xe2 x80 x99m calling for President Trump to release the names of every Congressman that settled sexual harassment claims with taxpa xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b xf0 x9f x91 x89 xf0 x9f x91 x89 xf0 x9f x98 xa0 xf0 x9f x98 xa0Nancy Pelosi perfectly explains exactly xf0 x9f x91 xb9 what they tried to do to Brett Kavanaugh PURE EVIL how Democrats w xe2 x80 xa6 Score None Sentiment None',0.11607142857142855,Positive
b'Tweet b RT Tired of Trump xe2 x80 x99s empty promises to create jobs with corporate tax breaks n nWell so are the 1 500 workers who got laid off by xe2 x80 xa6 Score None Sentiment None',-0.16666666666666666,Negative
b'Tweet b Did I mention that Trump xe2 x80 x99s EPA does calculate clea xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Arizona get out 11 6 and elect Doug Ducey for Governor again Endorsed by president Trump Jobs nAnd economy have soared w xe2 x80 xa6 Score None Sentiment None',0.8,Positive
b'Tweet b RT Donald Trump is claiming Brett Kavanaugh was proven innocent n nWas he Score None Sentiment None',0.5,Positive
b'Tweet b RT Before John Bolton s hiring Nikki Haley was probably the most pro war pro imperialist high ranking Trump official and th xe2 x80 xa6 Score None Sentiment None',0.33,Positive
b'Tweet b RT Bunch This prestigious Ivy League prof never believed Russia s interference handed Trump 2016 s election until she dug into it xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT President Trump and Ambassador Nikki Haley will meet in the Oval Office at 10 30am this morning This event will be open to t xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT If attempts to turn this into a Trump dynasty Dems and reporters need to expose all her criminal business dea xe2 x80 xa6 Score None Sentiment None',-0.4,Negative
b'Tweet b RT In the past 36 hours we xe2 x80 x99ve seen new reporting on three separate Mueller threads 1 Peter Smith hunt for stolen emails xe2 x80 xa6 Score None Sentiment None',-0.05681818181818182,Negative
b'Tweet b RT You know when you re at the airport and you re not supposed to joke around with TSA agents about having a gun Same th xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT HERE WE GO Marsha Blackburn Opens Up 8 Point Lead In Tennessee Senate Race On Heels Of Trump Rally amp Kavanaugh Confirmat xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT true Breaking brilliant news nUS President Trump has accepted the resignation of UN Ambassador Nikki Haley the most disastro xe2 x80 xa6 Score None Sentiment None',0.5833333333333334,Positive
b'Tweet b It totally wasn xe2 x80 x99t this guy helping Trump Score None Sentiment None',0.0,Neutral
b'Tweet b If you want to impress me predict who the Democratic nom xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Taylor Swift inspired 65 000 people to register to vote says Score None Sentiment None',0.0,Neutral
b'Tweet b RT THREAD The most important meeting in the Trump Russia timeline isn t the June 16 meeting at Trump Tower xe2 x80 x94it s the Augus xe2 x80 xa6 Score None Sentiment None',0.45,Positive
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT 23 To the extent Trump can be said to govern at all he governs only for his supporters the chumps who go to his campaig xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Like a bad dream that doesn xe2 x80 x99t go away Score None Sentiment None',-0.6999999999999998,Negative
b'Tweet b RT M G A friend of mine got pushed down stairs punched in the face several times and got called a xe2 x80 x9cnatzi b tch xe2 x80 x9d simply because of xe2 x80 xa6 Score None Sentiment None',-0.051851851851851864,Negative
b'Tweet b RT xe2 x80 x9cI freaking love him Why The left drove me to love him He is the first republican to stand up to their poison amp lies the xe2 x80 xa6 Score None Sentiment None',0.3125,Positive
b'Tweet b RT Our country is facing a potentially long period of minority rule and the new Supreme Court is likely to make this problem wo xe2 x80 xa6 Score None Sentiment None',0.028787878787878782,Positive
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Nikki Haley may have limited some damage but she was Trump xe2 x80 x99s ambassador to the world as confidence in US leadership fell xe2 x80 xa6 Score None Sentiment None',-0.07142857142857142,Negative
b'Tweet b RT Trump knows the best place to hide a crime is inside a scandal n Score None Sentiment None',1.0,Positive
b'Tweet b RT I love Andrew Gillum This guy is going to destroy Trump lover Ron Desantis n Score None Sentiment None',0.15,Positive
b'Tweet b RT NYT reporter warned FBI of suspicious Trump Organization contacts with Russia xe2 x80 x94 but editor blocked his reporting Score None Sentiment None',0.0,Neutral
b'Tweet b RT And of course Ms Swift s statement drew criticism from bigot in chief Donald Trump n n Taylor Swift affirmed her commitme xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Senior Trump campaign staff met with a foreign company about creating fake social media accounts and gathering intel on xe2 x80 xa6 Score None Sentiment None',-0.19722222222222222,Negative
b'Tweet b RT Some people have asked why I perform Trump tweets it xe2 x80 x99s because for the past 11 years I have almost entirely been rob xe2 x80 xa6 Score None Sentiment None',-0.125,Negative
b'Tweet b RT Donald Trump has taken business bankruptcies six times n nHey I got a great idea n nLet s make Trump President and let him xe2 x80 xa6 Score None Sentiment None',0.8,Positive
b'Tweet b RT donald trump 75 swiftie Score None Sentiment None',0.0,Neutral
b'Tweet b Trump seems to think Kavanaugh was absolved of guilt during his protracted and stilted job intervie xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT President Trump is apologizing on behalf of the country for the allegations newly confirmed Supreme Court Justice Brett Kav xe2 x80 xa6 Score None Sentiment None',0.4,Positive
b'Tweet b RT Former FBI lawyer Plot to record remove Trump not a joke Score None Sentiment None',0.0,Neutral
b'Tweet b RT So I hear that Trump may be considering Ivanka as a replacement for Nikki Haley at the UN n nWhile he s at it he might as xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT U Who said anything about Trump Civility regardless of opinion political orientation is apparent xe2 x80 xa6 Score None Sentiment None',0.025,Positive
b'Tweet b daniel12 xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b If you xe2 x80 x99re not angry yet you should be fortune mostly from financial fraud corrupt gai xe2 x80 xa6 Score None Sentiment None',0.0625,Positive
b'Tweet b RT Bunch This prestigious Ivy League prof never believed Russia s interference handed Trump 2016 s election until she dug into it xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT There xe2 x80 x99s a very real possibility that Trump unethically intervened in a billion dollar government project in order to p xe2 x80 xa6 Score None Sentiment None',0.26,Positive
b'Tweet b RT Supreme Court confirmations n nDonald Trump 2 nHillary Clinton 0 n nU S Courts of Appeals confirmations n nTrump 26 nClinto xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cPresident Donald J Trump Approves Florida Emergency Declaration xe2 x80 x9d Score None Sentiment None',0.0,Neutral
b'Tweet b Comey Confidant James Baker Throws Rosenstein Under the Bus Tells Congress His Plot to Oust Trump Was Not A Joke xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b She got much more fame than the people who accused Trump and Moore And to xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT We Analyzed Every Twitter Account Following Donald Trump 61 Are Bots Spam Inactive or Propaganda Score None Sentiment None',-0.05,Negative
b'Tweet b Hillary stayed loyal to her husband despite his infi xe2 x80 xa6 Score None Sentiment None',0.3333333333333333,Positive
b'Tweet b Who care resigned USA is much better off if the entire trump xe2 x80 x99s admin resigned and a xe2 x80 xa6 Score None Sentiment None',0.25,Positive
b'Tweet b RT terrence WHAT Actor Alyssa Milano said is using a Cult like Force to control people nMaybe I missed the Trump Cult xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT A Fox and Friends guest made what she later said was a joke about alleged paid protesters waiting for their checks n nTrum xe2 x80 xa6 Score None Sentiment None',-0.05,Negative
b'Tweet b RT Michael Cohen plead guilty to felonies and named Trump as his co conspirator n nThe NYT found that Trump embezzled 40 xe2 x80 xa6 Score None Sentiment None',-0.5,Negative
b'Tweet b RT Gee almost makes you wonder if this crowd would hire an Israeli intelligence firm to dig up dirt on political opponents xe2 x80 xa6 Score None Sentiment None',-0.1,Negative
b'Tweet b RT Conservatives Taylor Swift should stick with music We don xe2 x80 x99t need celebrities interfering with our politics n nAlso cons xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT The Republican congressmen playing the victim on tv over the last couple days are in unity with Trump presiding over and xe2 x80 xa6 Score None Sentiment None',-0.037500000000000006,Negative
b'Tweet b RT TRUMP SAYS I THINK WE DON T HAVE TO GO AS FAST ON RATES Score None Sentiment None',0.2,Positive
b'Tweet b RT mariotti That would violate 5 U S C Section 3110 which prevents public officials like Trump from appointing family members xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT 22 Trump is more indolent than some corpses He despises black people loathes Hispanics thinks Muslims not contributing xe2 x80 xa6 Score None Sentiment None',0.16666666666666669,Positive
b'Tweet b RT Upset by rising healthcare costs Lack of wage growth Corruption in the Trump Administration n nYou can be part of the change xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT This Is Why Trump Won n Score None Sentiment None',0.0,Neutral
b'Tweet b RT Ok Reality time We had to pay for this billboard through 12 31 or we xe2 x80 x99d lose the placement Trump xe2 x80 x99s return to Mar a La xe2 x80 xa6 Score None Sentiment None',0.5,Positive
b'Tweet b RT I xe2 x80 x99m having a hard time listening to the television media play into the Trump GOP narrative shifting tactic of painting Ka xe2 x80 xa6 Score None Sentiment None',-0.2916666666666667,Negative
b'Tweet b RT Though incomplete due to Republican obstruction our investigation did reveal worrisome contacts between the Russians and xe2 x80 xa6 Score None Sentiment None',-0.125,Negative
b'Tweet b RT Haley was concerned about jumping ship after midterms should GOP lose House I m told She did not want to look like she s aban xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b Former Top FBI Lawyer Testified that Rosenstein xe2 x80 x9cSeriously xe2 x80 x9d Considered Secretly Recording Trump n237 xe2 x80 xa6 Score None Sentiment None',0.033333333333333326,Positive
b'Tweet b RT I thought that this was definitely not true because how could it possibly be But instead it is basically true Trump s tax xe2 x80 xa6 Score None Sentiment None',0.05833333333333333,Positive
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT The world spends a total of 1 7 trillion a year on the military n nThe cost to end poverty is 175 billion per year for 20 xe2 x80 xa6 Score None Sentiment None',-0.05,Negative
b'Tweet b RT WOKE TRUMP n nPresident asked about Hillary Clinton harshly criticizing Kavanaugh confirmation n nTrump That s why she lo xe2 x80 xa6 Score None Sentiment None',-0.2,Negative
b'Tweet b RT Instead of filing your piece on is the resigning Nikki Haley now the smart anti trump Republican fill your bathtub with dirty xe2 x80 xa6 Score None Sentiment None',-0.19285714285714284,Negative
b'Tweet b RT Things they want us to look away from n Alfa bank Trump tower server story n Trump s massive tax fraud and the fact tha xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT It s up to us nEither we get to the polls amp vote protect the gains we ve made or Pelosi Schumer amp the Demonrats vow to xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cPresident Donald J Trump Approves Florida Emergency Declaration xe2 x80 x9d Score None Sentiment None',0.0,Neutral
b'Tweet b RT Why don xe2 x80 x99t they see their daughter sister wife in Christine Blasey Ford and Deborah Ramirez Is Conway sayin xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Trump officials planning maintenance downtime for during ObamaCare sign up period Score None Sentiment None',0.0,Neutral
b'Tweet b RT This is why I voted for Trump and I will for vote for him in 2020 n nI pledge to VoteRedMidterms2018 to save America xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT If Trump has his way There won t be a PLANET EARTH left in 10 years Score None Sentiment None',0.0,Neutral
b'Tweet b RT NEVER FORGET Nikki Haley DESPISED and even compared him to domestic terrorist DYLAN ROOF during the c xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT I genuinely wonder if Nikki Haley would ve ever been supported by Trump to be UN Ambassador in the first place if she had xe2 x80 xa6 Score None Sentiment None',0.325,Positive
b'Tweet b RT This Is Why Trump Won n Score None Sentiment None',0.0,Neutral
b'Tweet b RT Top performing Kavanaugh posts on Facebook over the last 24 hours per come from n1 Fox News n2 Fox News n3 xe2 x80 xa6 Score None Sentiment None',0.25,Positive
b'Tweet b BRUSSELS IS GREAT TWEET THIS n Trump nohellhole MakeBelgiumGreatAgain Score None Sentiment None',0.8,Positive
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Donald Trump and Republicans are putting us on a path to recession The 1 5 trillion Wall Street tax cut went directly to xe2 x80 xa6 Score None Sentiment None',0.1,Positive
b'Tweet b RT I thought that this was definitely not true because how could it possibly be But instead it is basically true Trump s tax xe2 x80 xa6 Score None Sentiment None',0.05833333333333333,Positive
b'Tweet b RT So I hear that Trump may be considering Ivanka as a replacement for Nikki Haley at the UN n nWhile he s at it he might as xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT JUST IN A source familiar with the process is knocking down speculation that Ivanka Trump will replace Nikki Haley as xe2 x80 xa6 Score None Sentiment None',0.10972222222222221,Positive
b'Tweet b Why would we want to watch lesser proxies punch each other I say we get Dr Ford vs Trump in the ring Score None Sentiment None',-0.0625,Negative
b'Tweet b RT Trump fires back at Hillary for calling his White House ceremony for Brett Kavanaugh a political rally Score None Sentiment None',0.0,Neutral
b'Tweet b RT So I hear that Trump may be considering Ivanka as a replacement for Nikki Haley at the UN n nWhile he s at it he might as xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b White Trump supporter really are afraid of the freedom of people of colour what a bunch of xe2 x9d x84 xef xb8 x8fwhoosies xe2 x9d x84 xef xb8 x8f Score None Sentiment None',-0.13333333333333333,Negative
b'Tweet b i told trump my health is failing us i want my money Score None Sentiment None',0.0,Neutral
b'Tweet b Lyn What you say about Trump is true amp he is honest open about it amp doesn t xe2 x80 xa6 Score None Sentiment None',0.31666666666666665,Positive
b'Tweet b xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT If you are still a Never Trumper after two years you are really just a snowflake disguised as a RINO There is no way xe2 x80 xa6 Score None Sentiment None',0.2,Positive
b'Tweet b RT So I hear that Trump may be considering Ivanka as a replacement for Nikki Haley at the UN n nWhile he s at it he might as xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cGOP will now be defined by Trump xe2 x80 x99s dark divisive vision depiction of Dems as America hating criminal coddling traito xe2 x80 xa6 Score None Sentiment None',-0.275,Negative
b'Tweet b RT WATCH An anti Ted Cruz group is poking fun at the senator s Tough as Texas slogan by pointing out how he cozied up xe2 x80 xa6 Score None Sentiment None',-0.04444444444444445,Negative
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT I xe2 x80 x99m having lunch with Michael Avenatti at the Vanity Fair Summit and he xe2 x80 x99s proposing a three round mixed ma xe2 x80 xa6 Score None Sentiment None',0.16666666666666666,Positive
b'Tweet b RT 3C 3 The US froze Russian Oleg Deripaka xe2 x80 x99s assets n nDeripaska has ties to Steele nDeripaska has ties to Warner nDeripaska has ties to xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b RT Another proud Trump supporter nGet your MakeLiberalsCryAgain stickers at Score None Sentiment None',0.8,Positive
b'Tweet b RT Again Trump s campaign launch included paid attendees and the campaign didn t pay the firm that hired them for months Score None Sentiment None',-0.2,Negative
b'Tweet b RT xe2 x80 x9cTo Brett thank you for having the courage to stay in there when a lot of people would quit I xe2 x80 x99m forever grateful to both Brett K xe2 x80 xa6 Score None Sentiment None',0.0,Neutral
b'Tweet b An ICE Memo Lays Out The Differences Between Trump And Obama On Immigration Enforcement via Score None Sentiment None',0.0,Neutral
b'Tweet b RT Nikki Haley will leave her post having put the United States in the company of some of the worst human rights abusers Score None Sentiment None',-0.5,Negative
b'Tweet b Trump Tower Panama Crime Family and Ivanka was the ring leader Score None Sentiment None',0.0,Neutral
b'Tweet b RT xe2 x80 x9cPresident Donald J Trump Approves Florida Emergency Declaration xe2 x80 x9d Score None Sentiment None',0.0,Neutral
